Freq.	V(n003)
1.13501081567235e+003	9.99568058641948e-001,-2.25380770143505e-002
1.14815362149692e+003	9.99558048346026e-001,-2.27988498756862e-002
1.16144861384038e+003	9.99547805084093e-001,-2.30626351175325e-002
1.17489755493956e+003	9.99537323439270e-001,-2.33294673678980e-002
1.18850222743705e+003	9.99526597868952e-001,-2.35993816468638e-002
1.20226443461745e+003	9.99515622701906e-001,-2.38724133708115e-002
1.21618600064640e+003	9.99504392135290e-001,-2.41485983566895e-002
1.23026877081242e+003	9.99492900231620e-001,-2.44279728263173e-002
1.24451461177142e+003	9.99481140915650e-001,-2.47105734107275e-002
1.25892541179420e+003	9.99469107971192e-001,-2.49964371545469e-002
1.27350308101670e+003	9.99456795037862e-001,-2.52856015204150e-002
1.28824955169317e+003	9.99444195607743e-001,-2.55781043934413e-002
1.30316677845234e+003	9.99431303021985e-001,-2.58739840857001e-002
1.31825673855645e+003	9.99418110467315e-001,-2.61732793407645e-002
1.33352143216336e+003	9.99404610972475e-001,-2.64760293382775e-002
1.34896288259169e+003	9.99390797404573e-001,-2.67822736985620e-002
1.36458313658896e+003	9.99376662465357e-001,-2.70920524872684e-002
1.38038426460293e+003	9.99362198687398e-001,-2.74054062200601e-002
1.39636836105598e+003	9.99347398430184e-001,-2.77223758673374e-002
1.41253754462280e+003	9.99332253876138e-001,-2.80430028589977e-002
1.42889395851115e+003	9.99316757026529e-001,-2.83673290892352e-002
1.44543977074597e+003	9.99300899697297e-001,-2.86953969213762e-002
1.46217717445676e+003	9.99284673514786e-001,-2.90272491927522e-002
1.47910838816825e+003	9.99268069911372e-001,-2.93629292196102e-002
1.49623565609448e+003	9.99251080121001e-001,-2.97024808020596e-002
1.51356124843625e+003	9.99233695174617e-001,-3.00459482290545e-002
1.53108746168208e+003	9.99215905895487e-001,-3.03933762834138e-002
1.54881661891253e+003	9.99197702894426e-001,-3.07448102468754e-002
1.56675107010820e+003	9.99179076564907e-001,-3.11002959051870e-002
1.58489319246116e+003	9.99160017078069e-001,-3.14598795532314e-002
1.60324539069009e+003	9.99140514377591e-001,-3.18236080001861e-002
1.62181009735898e+003	9.99120558174478e-001,-3.21915285747177e-002
1.64058977319959e+003	9.99100137941708e-001,-3.25636891302092e-002
1.65958690743761e+003	9.99079242908765e-001,-3.29401380500210e-002
1.67880401812261e+003	9.99057862056050e-001,-3.33209242527843e-002
1.69824365246180e+003	9.99035984109160e-001,-3.37060971977261e-002
1.71790838715764e+003	9.99013597533044e-001,-3.40957068900259e-002
1.73780082874943e+003	9.98990690526023e-001,-3.44898038862025e-002
1.75792361395875e+003	9.98967251013675e-001,-3.48884392995312e-002
1.77827941003898e+003	9.98943266642586e-001,-3.52916648054902e-002
1.79887091512884e+003	9.98918724773954e-001,-3.56995326472340e-002
1.81970085861004e+003	9.98893612477054e-001,-3.61120956410961e-002
1.84077200146901e+003	9.98867916522555e-001,-3.65294071821164e-002
1.86208713666293e+003	9.98841623375686e-001,-3.69515212495955e-002
1.88364908948986e+003	9.98814719189246e-001,-3.73784924126723e-002
1.90546071796331e+003	9.98787189796463e-001,-3.78103758359257e-002
1.92752491319100e+003	9.98759020703690e-001,-3.82472272849983e-002
1.94984459975811e+003	9.98730197082931e-001,-3.86891031322409e-002
1.97242273611492e+003	9.98700703764216e-001,-3.91360603623772e-002
1.99526231496894e+003	9.98670525227786e-001,-3.95881565781866e-002
2.01836636368163e+003	9.98639645596117e-001,-4.00454500062035e-002
2.04173794466959e+003	9.98608048625761e-001,-4.05079995024332e-002
2.06538015581060e+003	9.98575717699010e-001,-4.09758645580810e-002
2.08929613085411e+003	9.98542635815361e-001,-4.14491053052932e-002
2.11348903983671e+003	9.98508785582812e-001,-4.19277825229100e-002
2.13796208950230e+003	9.98474149208944e-001,-4.24119576422262e-002
2.16271852372709e+003	9.98438708491818e-001,-4.29016927527589e-002
2.18776162394962e+003	9.98402444810671e-001,-4.33970506080203e-002
2.21309470960571e+003	9.98365339116392e-001,-4.38980946312942e-002
2.23872113856841e+003	9.98327371921808e-001,-4.44048889214116e-002
2.26464430759313e+003	9.98288523291736e-001,-4.49174982585264e-002
2.29086765276785e+003	9.98248772832829e-001,-4.54359881098864e-002
2.31739464996855e+003	9.98208099683192e-001,-4.59604246355983e-002
2.34422881532000e+003	9.98166482501772e-001,-4.64908746943835e-002
2.37137370566173e+003	9.98123899457516e-001,-4.70274058493231e-002
2.39883291901957e+003	9.98080328218288e-001,-4.75700863735876e-002
2.42661009508249e+003	9.98035745939543e-001,-4.81189852561502e-002
2.45470891568511e+003	9.97990129252760e-001,-4.86741722074791e-002
2.48313310529565e+003	9.97943454253617e-001,-4.92357176652070e-002
2.51188643150966e+003	9.97895696489907e-001,-4.98036927997736e-002
2.54097270554939e+003	9.97846830949194e-001,-5.03781695200372e-002
2.57039578276895e+003	9.97796832046202e-001,-5.09592204788537e-002
2.60015956316536e+003	9.97745673609931e-001,-5.15469190786175e-002
2.63026799189547e+003	9.97693328870487e-001,-5.21413394767605e-002
2.66072505979890e+003	9.97639770445638e-001,-5.27425565912066e-002
2.69153480392701e+003	9.97584970327070e-001,-5.33506461057756e-002
2.72270130807800e+003	9.97528899866360e-001,-5.39656844755340e-002
2.75422870333826e+003	9.97471529760628e-001,-5.45877489320862e-002
2.78612116862986e+003	9.97412830037908e-001,-5.52169174888032e-002
2.81838293126455e+003	9.97352770042180e-001,-5.58532689459825e-002
2.85101826750401e+003	9.97291318418101e-001,-5.64968828959348e-002
2.88403150312670e+003	9.97228443095402e-001,-5.71478397279923e-002
2.91742701400127e+003	9.97164111272956e-001,-5.78062206334322e-002
2.95120922666649e+003	9.97098289402510e-001,-5.84721076103108e-002
2.98538261891806e+003	9.97030943172068e-001,-5.91455834682015e-002
3.01995172040212e+003	9.96962037488931e-001,-5.98267318328305e-002
3.05492111321562e+003	9.96891536462374e-001,-6.05156371506049e-002
3.09029543251370e+003	9.96819403385962e-001,-6.12123846930239e-002
3.12607936712406e+003	9.96745600719497e-001,-6.19170605609704e-002
3.16227766016849e+003	9.96670090070586e-001,-6.26297516888711e-002
3.19889510969151e+003	9.96592832175827e-001,-6.33505458487214e-002
3.23593656929639e+003	9.96513786881606e-001,-6.40795316539657e-002
3.27340694878850e+003	9.96432913124495e-001,-6.48167985632248e-002
3.31131121482603e+003	9.96350168911247e-001,-6.55624368838634e-002
3.34965439157839e+003	9.96265511298375e-001,-6.63165377753884e-002
3.38844156139214e+003	9.96178896371326e-001,-6.70791932526687e-002
3.42767786546462e+003	9.96090279223213e-001,-6.78504961889684e-002
3.46736850452544e+003	9.95999613933124e-001,-6.86305403187824e-002
3.50751873952580e+003	9.95906853543996e-001,-6.94194202404663e-002
3.54813389233588e+003	9.95811950040030e-001,-7.02172314186491e-002
3.58921934645018e+003	9.95714854323661e-001,-7.10240701864178e-002
3.63078054770114e+003	9.95615516192060e-001,-7.18400337472650e-002
3.67282300498098e+003	9.95513884313178e-001,-7.26652201767856e-002
3.71535229097186e+003	9.95409906201303e-001,-7.34997284241125e-002
3.75837404288457e+003	9.95303528192133e-001,-7.43436583130792e-002
3.80189396320575e+003	9.95194695417374e-001,-7.51971105430954e-002
3.84591782045367e+003	9.95083351778819e-001,-7.60601866897246e-002
3.89045144994294e+003	9.94969439921934e-001,-7.69329892049485e-002
3.93550075455792e+003	9.94852901208931e-001,-7.78156214171054e-002
3.98107170553511e+003	9.94733675691315e-001,-7.87081875304880e-002
4.02717034325474e+003	9.94611702081912e-001,-7.96107926245860e-002
4.07380277804127e+003	9.94486917726350e-001,-8.05235426529574e-002
4.12097519097345e+003	9.94359258574013e-001,-8.14465444417141e-002
4.16869383470350e+003	9.94228659148438e-001,-8.23799056876041e-002
4.21696503428598e+003	9.94095052517151e-001,-8.33237349556743e-002
4.26579518801608e+003	9.93958370260956e-001,-8.42781416764967e-002
4.31519076827781e+003	9.93818542442637e-001,-8.52432361429392e-002
4.36515832240182e+003	9.93675497575099e-001,-8.62191295064627e-002
4.41570447353329e+003	9.93529162588911e-001,-8.72059337729267e-002
4.46683592150979e+003	9.93379462799276e-001,-8.82037617978813e-002
4.51855944374939e+003	9.93226321872390e-001,-8.92127272813280e-002
4.57088189614892e+003	9.93069661791213e-001,-9.02329447619258e-002
4.62381021399277e+003	9.92909402820621e-001,-9.12645296106231e-002
4.67735141287215e+003	9.92745463471955e-001,-9.23075980236917e-002
4.73151258961498e+003	9.92577760466943e-001,-9.33622670151404e-002
4.78630092322656e+003	9.92406208701003e-001,-9.44286544084852e-002
4.84172367584117e+003	9.92230721205916e-001,-9.55068788278504e-002
4.89778819368464e+003	9.92051209111866e-001,-9.65970596883773e-002
4.95450190804808e+003	9.91867581608846e-001,-9.76993171859127e-002
5.01187233627291e+003	9.91679745907413e-001,-9.88137722859522e-002
5.06990708274723e+003	9.91487607198805e-001,-9.99405467118100e-002
5.12861383991384e+003	9.91291068614416e-001,-1.01079762931988e-001
5.18800038928980e+003	9.91090031184602e-001,-1.02231544146716e-001
5.24807460249792e+003	9.90884393796855e-001,-1.03396014273624e-001
5.30884444231008e+003	9.90674053153305e-001,-1.04573297932541e-001
5.37031796370273e+003	9.90458903727576e-001,-1.05763520429350e-001
5.43250331492453e+003	9.90238837720978e-001,-1.06966807738906e-001
5.49540873857645e+003	9.90013745018052e-001,-1.08183286486960e-001
5.55904257270424e+003	9.89783513141446e-001,-1.09413083931058e-001
5.62341325190370e+003	9.89548027206149e-001,-1.10656327940391e-001
5.68852930843863e+003	9.89307169873055e-001,-1.11913146974546e-001
5.75439937337179e+003	9.89060821301896e-001,-1.13183670061131e-001
5.82103217770893e+003	9.88808859103513e-001,-1.14468026772231e-001
5.88843655355611e+003	9.88551158291487e-001,-1.15766347199660e-001
5.95662143529033e+003	9.88287591233140e-001,-1.17078761928964e-001
6.02559586074381e+003	9.88018027599894e-001,-1.18405402012145e-001
6.09536897240192e+003	9.87742334317013e-001,-1.19746398939043e-001
6.16595001861506e+003	9.87460375512723e-001,-1.21101884607367e-001
6.23734835482443e+003	9.87172012466732e-001,-1.22471991291290e-001
6.30957344480217e+003	9.86877103558147e-001,-1.23856851608602e-001
6.38263486190573e+003	9.86575504212808e-001,-1.25256598486349e-001
6.45654229034680e+003	9.86267066850055e-001,-1.26671365124923e-001
6.53130552647498e+003	9.85951640828927e-001,-1.28101284960553e-001
6.60693448007622e+003	9.85629072393832e-001,-1.29546491626146e-001
6.68343917568641e+003	9.85299204619679e-001,-1.31007118910430e-001
6.76082975392008e+003	9.84961877356517e-001,-1.32483300715352e-001
6.83911647281456e+003	9.84616927173677e-001,-1.33975171011672e-001
6.91830970918964e+003	9.84264187303461e-001,-1.35482863792700e-001
6.99841996002301e+003	9.83903487584380e-001,-1.37006513026136e-001
7.07945784384166e+003	9.83534654403991e-001,-1.38546252603938e-001
7.16143410212930e+003	9.83157510641337e-001,-1.40102216290174e-001
7.24435960075019e+003	9.82771875609035e-001,-1.41674537666804e-001
7.32824533138933e+003	9.82377564995047e-001,-1.43263350077328e-001
7.41310241300947e+003	9.81974390804142e-001,-1.44868786568237e-001
7.49894209332485e+003	9.81562161299126e-001,-1.46490979828222e-001
7.58577575029214e+003	9.81140680941840e-001,-1.48130062125070e-001
7.67361489361849e+003	9.80709750333998e-001,-1.49786165240187e-001
7.76247116628723e+003	9.80269166157883e-001,-1.51459420400686e-001
7.85235634610103e+003	9.79818721116968e-001,-1.53149958208986e-001
7.94328234724313e+003	9.79358203876503e-001,-1.54857908569842e-001
8.03526122185649e+003	9.78887399004121e-001,-1.56583400614763e-001
8.12830516164132e+003	9.78406086910515e-001,-1.58326562623734e-001
8.22242649947104e+003	9.77914043790255e-001,-1.60087521944190e-001
8.31763771102704e+003	9.77411041562798e-001,-1.61866404907168e-001
8.41395141645229e+003	9.76896847813756e-001,-1.63663336740586e-001
8.51138038202411e+003	9.76371225736502e-001,-1.65478441479559e-001
8.60993752184635e+003	9.75833934074169e-001,-1.67311841873713e-001
8.70963589956116e+003	9.75284727062139e-001,-1.69163659291405e-001
8.81048873008050e+003	9.74723354371086e-001,-1.71034013620810e-001
8.91250938133782e+003	9.74149561050663e-001,-1.72923023167777e-001
9.01571137605994e+003	9.73563087473923e-001,-1.74830804550426e-001
9.12010839355947e+003	9.72963669282568e-001,-1.76757472590381e-001
9.22571427154801e+003	9.72351037333114e-001,-1.78703140200605e-001
9.33254300797029e+003	9.71724917644101e-001,-1.80667918269763e-001
9.44060876285962e+003	9.71085031344401e-001,-1.82651915543037e-001
9.54992586021475e+003	9.70431094622805e-001,-1.84655238499354e-001
9.66050878989853e+003	9.69762818678944e-001,-1.86677991224946e-001
9.77237220955851e+003	9.69079909675708e-001,-1.88720275283196e-001
9.88553094656980e+003	9.68382068693261e-001,-1.90782189580696e-001
1.00000000000004e+004	9.67668991684803e-001,-1.92863830229482e-001
1.01157945425994e+004	9.66940369434212e-001,-1.94965290405373e-001
1.02329299228080e+004	9.66195887515698e-001,-1.97086660202371e-001
1.03514216667939e+004	9.65435226255634e-001,-1.99228026483066e-001
1.04712854805094e+004	9.64658060696715e-001,-2.01389472725012e-001
1.05925372517733e+004	9.63864060564592e-001,-2.03571078863010e-001
1.07151930523765e+004	9.63052890237165e-001,-2.05772921127278e-001
1.08392691402125e+004	9.62224208716702e-001,-2.07995071877457e-001
1.09647819614323e+004	9.61377669604962e-001,-2.10237599432423e-001
1.10917481526245e+004	9.60512921081500e-001,-2.12500567895884e-001
1.12201845430201e+004	9.59629605885367e-001,-2.14784036977725e-001
1.13501081567236e+004	9.58727361300378e-001,-2.17088061811093e-001
1.14815362149693e+004	9.57805819144171e-001,-2.19412692765199e-001
1.16144861384039e+004	9.56864605761260e-001,-2.21757975253840e-001
1.17489755493958e+004	9.55903342020301e-001,-2.24123949539629e-001
1.18850222743707e+004	9.54921643315802e-001,-2.26510650533937e-001
1.20226443461746e+004	9.53919119574491e-001,-2.28918107592577e-001
1.21618600064642e+004	9.52895375266606e-001,-2.31346344307218e-001
1.23026877081243e+004	9.51850009422324e-001,-2.33795378292590e-001
1.24451461177144e+004	9.50782615653598e-001,-2.36265220969490e-001
1.25892541179422e+004	9.49692782181649e-001,-2.38755877343645e-001
1.27350308101672e+004	9.48580091870390e-001,-2.41267345780491e-001
1.28824955169319e+004	9.47444122266026e-001,-2.43799617775919e-001
1.30316677845236e+004	9.46284445643136e-001,-2.46352677723073e-001
1.31825673855646e+004	9.45100629057496e-001,-2.48926502675290e-001
1.33352143216338e+004	9.43892234405937e-001,-2.51521062105260e-001
1.34896288259171e+004	9.42658818493538e-001,-2.54136317660546e-001
1.36458313658898e+004	9.41399933108431e-001,-2.56772222915559e-001
1.38038426460294e+004	9.40115125104550e-001,-2.59428723120146e-001
1.39636836105600e+004	9.38803936492600e-001,-2.62105754944929e-001
1.41253754462282e+004	9.37465904539579e-001,-2.64803246223569e-001
1.42889395851117e+004	9.36100561877156e-001,-2.67521115692130e-001
1.44543977074599e+004	9.34707436619228e-001,-2.70259272725754e-001
1.46217717445678e+004	9.33286052488969e-001,-2.73017617072835e-001
1.47910838816827e+004	9.31835928955709e-001,-2.75796038586964e-001
1.49623565609450e+004	9.30356581381941e-001,-2.78594416956853e-001
1.51356124843627e+004	9.28847521180811e-001,-2.81412621434541e-001
1.53108746168210e+004	9.27308255984394e-001,-2.84250510562151e-001
1.54881661891255e+004	9.25738289823083e-001,-2.87107931897510e-001
1.56675107010822e+004	9.24137123316429e-001,-2.89984721738979e-001
1.58489319246118e+004	9.22504253875731e-001,-2.92880704849807e-001
1.60324539069011e+004	9.20839175918711e-001,-2.95795694182426e-001
1.62181009735900e+004	9.19141381096572e-001,-2.98729490603051e-001
1.64058977319961e+004	9.17410358533768e-001,-3.01681882617011e-001
1.65958690743763e+004	9.15645595080758e-001,-3.04652646095269e-001
1.67880401812264e+004	9.13846575580067e-001,-3.07641544002569e-001
1.69824365246182e+004	9.12012783145914e-001,-3.10648326127730e-001
1.71790838715767e+004	9.10143699457708e-001,-3.13672728816585e-001
1.73780082874945e+004	9.08238805067645e-001,-3.16714474708112e-001
1.75792361395877e+004	9.06297579722684e-001,-3.19773272474329e-001
1.77827941003900e+004	9.04319502701122e-001,-3.22848816564534e-001
1.79887091512887e+004	9.02304053163987e-001,-3.25940786954529e-001
1.81970085861007e+004	9.00250710521468e-001,-3.29048848901452e-001
1.84077200146904e+004	8.98158954814538e-001,-3.32172652704908e-001
1.86208713666295e+004	8.96028267111961e-001,-3.35311833475088e-001
1.88364908948989e+004	8.93858129922796e-001,-3.38466010908603e-001
1.90546071796333e+004	8.91648027624528e-001,-3.41634789072786e-001
1.92752491319102e+004	8.89397446906915e-001,-3.44817756199237e-001
1.94984459975813e+004	8.87105877231588e-001,-3.48014484487415e-001
1.97242273611494e+004	8.84772811307464e-001,-3.51224529919104e-001
1.99526231496897e+004	8.82397745581939e-001,-3.54447432084605e-001
2.01836636368165e+004	8.79980180747840e-001,-3.57682714021524e-001
2.04173794466962e+004	8.77519622266049e-001,-3.60929882067067e-001
2.06538015581062e+004	8.75015580903685e-001,-3.64188425724740e-001
2.08929613085414e+004	8.72467573287697e-001,-3.67457817546421e-001
2.11348903983674e+004	8.69875122473650e-001,-3.70737513030730e-001
2.13796208950233e+004	8.67237758529479e-001,-3.74026950538704e-001
2.16271852372712e+004	8.64555019133898e-001,-3.77325551227751e-001
2.18776162394965e+004	8.61826450189137e-001,-3.80632719004893e-001
2.21309470960574e+004	8.59051606447603e-001,-3.83947840500316e-001
2.23872113856844e+004	8.56230052152020e-001,-3.87270285062261e-001
2.26464430759316e+004	8.53361361688541e-001,-3.90599404774279e-001
2.29086765276788e+004	8.50445120252275e-001,-3.93934534495913e-001
2.31739464996859e+004	8.47480924524606e-001,-3.97274991927821e-001
2.34422881532003e+004	8.44468383361610e-001,-4.00620077702412e-001
2.37137370566177e+004	8.41407118492842e-001,-4.03969075501017e-001
2.39883291901960e+004	8.38296765229677e-001,-4.07321252198634e-001
2.42661009508253e+004	8.35136973182319e-001,-4.10675858037269e-001
2.45470891568515e+004	8.31927406984551e-001,-4.14032126828888e-001
2.48313310529569e+004	8.28667747025202e-001,-4.17389276188962e-001
2.51188643150970e+004	8.25357690185264e-001,-4.20746507801585e-001
2.54097270554942e+004	8.21996950579509e-001,-4.24103007717111e-001
2.57039578276899e+004	8.18585260301372e-001,-4.27457946683217e-001
2.60015956316539e+004	8.15122370169842e-001,-4.30810480510291e-001
2.63026799189551e+004	8.11608050476972e-001,-4.34159750471969e-001
2.66072505979894e+004	8.08042091734614e-001,-4.37504883741649e-001
2.69153480392704e+004	8.04424305418852e-001,-4.40844993865709e-001
2.72270130807804e+004	8.00754524710599e-001,-4.44179181274157e-001
2.75422870333830e+004	7.97032605230712e-001,-4.47506533829341e-001
2.78612116862990e+004	7.93258425767943e-001,-4.50826127413317e-001
2.81838293126459e+004	7.89431888997957e-001,-4.54137026554383e-001
2.85101826750405e+004	7.85552922191623e-001,-4.57438285093237e-001
2.88403150312674e+004	7.81621477910683e-001,-4.60728946889124e-001
2.91742701400131e+004	7.77637534688888e-001,-4.64008046566264e-001
2.95120922666653e+004	7.73601097696611e-001,-4.67274610300779e-001
2.98538261891810e+004	7.69512199386925e-001,-4.70527656648219e-001
3.01995172040216e+004	7.65370900121063e-001,-4.73766197411728e-001
3.05492111321566e+004	7.61177288771166e-001,-4.76989238550771e-001
3.09029543251374e+004	7.56931483298176e-001,-4.80195781130245e-001
3.12607936712411e+004	7.52633631302700e-001,-4.83384822309701e-001
3.16227766016853e+004	7.48283910546667e-001,-4.86555356372289e-001
3.19889510969155e+004	7.43882529443553e-001,-4.89706375792925e-001
3.23593656929644e+004	7.39429727514991e-001,-4.92836872345074e-001
3.27340694878854e+004	7.34925775811500e-001,-4.95945838245422e-001
3.31131121482607e+004	7.30370977295166e-001,-4.99032267335593e-001
3.34965439157844e+004	7.25765667182033e-001,-5.02095156299945e-001
3.38844156139219e+004	7.21110213242034e-001,-5.05133505918377e-001
3.42767786546467e+004	7.16405016054308e-001,-5.08146322352930e-001
3.46736850452549e+004	7.11650509215754e-001,-5.11132618466887e-001
3.50751873952585e+004	7.06847159500759e-001,-5.14091415174906e-001
3.54813389233593e+004	7.01995466970060e-001,-5.17021742822673e-001
3.58921934645023e+004	6.97095965026743e-001,-5.19922642594371e-001
3.63078054770119e+004	6.92149220417500e-001,-5.22793167946220e-001
3.67282300498103e+004	6.87155833177272e-001,-5.25632386064196e-001
3.71535229097191e+004	6.82116436515547e-001,-5.28439379343937e-001
3.75837404288463e+004	6.77031696642631e-001,-5.31213246890772e-001
3.80189396320580e+004	6.71902312534313e-001,-5.33953106037695e-001
3.84591782045373e+004	6.66729015633482e-001,-5.36658093879013e-001
3.89045144994300e+004	6.61512569487304e-001,-5.39327368817370e-001
3.93550075455797e+004	6.56253769318742e-001,-5.41960112121709e-001
3.98107170553517e+004	6.50953441531284e-001,-5.44555529493735e-001
4.02717034325479e+004	6.45612443145890e-001,-5.47112852640360e-001
4.07380277804133e+004	6.40231661169298e-001,-5.49631340849573e-001
4.12097519097351e+004	6.34812011892953e-001,-5.52110282567167e-001
4.16869383470356e+004	6.29354440121983e-001,-5.54548996971714e-001
4.21696503428603e+004	6.23859918333762e-001,-5.56946835545189e-001
4.26579518801614e+004	6.18329445765761e-001,-5.59303183636642e-001
4.31519076827787e+004	6.12764047432517e-001,-5.61617462016359e-001
4.36515832240188e+004	6.07164773071694e-001,-5.63889128417935e-001
4.41570447353335e+004	6.01532696019364e-001,-5.66117679065814e-001
4.46683592150986e+004	5.95868912014742e-001,-5.68302650185819e-001
4.51855944374945e+004	5.90174537934769e-001,-5.70443619496350e-001
4.57088189614898e+004	5.84450710459052e-001,-5.72540207677979e-001
4.62381021399284e+004	5.78698584665784e-001,-5.74592079819291e-001
4.67735141287222e+004	5.72919332559395e-001,-5.76598946836939e-001
4.73151258961505e+004	5.67114141530761e-001,-5.78560566868027e-001
4.78630092322663e+004	5.61284212750923e-001,-5.80476746633093e-001
4.84172367584124e+004	5.55430759499305e-001,-5.82347342768108e-001
4.89778819368471e+004	5.49555005427529e-001,-5.84172263124123e-001
4.95450190804816e+004	5.43658182759928e-001,-5.85951468033391e-001
5.01187233627298e+004	5.37741530431933e-001,-5.87684971540976e-001
5.06990708274730e+004	5.31806292167478e-001,-5.89372842601137e-001
5.12861383991391e+004	5.25853714496600e-001,-5.91015206237985e-001
5.18800038928988e+004	5.19885044714353e-001,-5.92612244670174e-001
5.24807460249800e+004	5.13901528782099e-001,-5.94164198399684e-001
5.30884444231016e+004	5.07904409172181e-001,-5.95671367264994e-001
5.37031796370280e+004	5.01894922656848e-001,-5.97134111459286e-001
5.43250331492461e+004	4.95874298042182e-001,-5.98552852514598e-001
5.49540873857653e+004	4.89843753847576e-001,-5.99928074253184e-001
5.55904257270432e+004	4.83804495931157e-001,-6.01260323707649e-001
5.62341325190378e+004	4.77757715061246e-001,-6.02550212011806e-001
5.68852930843871e+004	4.71704584433705e-001,-6.03798415264509e-001
5.75439937337187e+004	4.65646257134687e-001,-6.05005675369111e-001
5.82103217770902e+004	4.59583863547924e-001,-6.06172800851555e-001
5.88843655355620e+004	4.53518508705289e-001,-6.07300667660491e-001
5.95662143529041e+004	4.47451269578885e-001,-6.08390219953169e-001
6.02559586074389e+004	4.41383192312402e-001,-6.09442470871307e-001
6.09536897240201e+004	4.35315289388883e-001,-6.10458503311487e-001
6.16595001861514e+004	4.29248536731417e-001,-6.11439470695045e-001
6.23734835482452e+004	4.23183870732542e-001,-6.12386597742873e-001
6.30957344480226e+004	4.17122185207353e-001,-6.13301181260913e-001
6.38263486190582e+004	4.11064328264451e-001,-6.14184590942592e-001
6.45654229034689e+004	4.05011099087887e-001,-6.15038270194866e-001
6.53130552647507e+004	3.98963244622232e-001,-6.15863736994958e-001
6.60693448007631e+004	3.92921456151692e-001,-6.16662584785332e-001
6.68343917568650e+004	3.86886365762980e-001,-6.17436483414886e-001
6.76082975392017e+004	3.80858542680167e-001,-6.18187180134768e-001
6.83911647281465e+004	3.74838489458283e-001,-6.18916500657707e-001
6.91830970918973e+004	3.68826638020647e-001,-6.19626350290142e-001
6.99841996002310e+004	3.62823345523103e-001,-6.20318715146925e-001
7.07945784384175e+004	3.56828890026249e-001,-6.20995663458789e-001
7.16143410212940e+004	3.50843465954449e-001,-6.21659346983208e-001
7.24435960075028e+004	3.44867179317942e-001,-6.22312002529706e-001
7.32824533138943e+004	3.38900042671548e-001,-6.22955953611082e-001
7.41310241300957e+004	3.32941969780409e-001,-6.23593612232397e-001
7.49894209332496e+004	3.26992769959775e-001,-6.24227480829953e-001
7.58577575029224e+004	3.21052142052061e-001,-6.24860154372790e-001
7.67361489361860e+004	3.15119668000174e-001,-6.25494322639531e-001
7.76247116628733e+004	3.09194805971420e-001,-6.26132772683604e-001
7.85235634610114e+004	3.03276882981060e-001,-6.26778391500003e-001
7.94328234724324e+004	2.97365086958721e-001,-6.27434168906792e-001
8.03526122185660e+004	2.91458458194335e-001,-6.28103200654436e-001
8.12830516164143e+004	2.85555880092954e-001,-6.28788691775801e-001
8.22242649947115e+004	2.79656069159532e-001,-6.29493960189148e-001
8.31763771102716e+004	2.73757564125568e-001,-6.30222440565771e-001
8.41395141645240e+004	2.67858714119070e-001,-6.30977688472790e-001
8.51138038202422e+004	2.61957665767627e-001,-6.31763384800208e-001
8.60993752184647e+004	2.56052349111143e-001,-6.32583340479332e-001
8.70963589956128e+004	2.50140462185893e-001,-6.33441501497051e-001
8.81048873008062e+004	2.44219454124694e-001,-6.34341954207125e-001
8.91250938133794e+004	2.38286506598886e-001,-6.35288930935277e-001
9.01571137606006e+004	2.32338513406209e-001,-6.36286815869365e-001
9.12010839355959e+004	2.26372057984104e-001,-6.37340151218977e-001
9.22571427154813e+004	2.20383388600087e-001,-6.38453643619951e-001
9.33254300797042e+004	2.14368390939204e-001,-6.39632170748384e-001
9.44060876285975e+004	2.08322557772477e-001,-6.40880788094936e-001
9.54992586021488e+004	2.02240955349283e-001,-6.42204735833094e-001
9.66050878989866e+004	1.96118186109818e-001,-6.43609445693808e-001
9.77237220955864e+004	1.89948347260527e-001,-6.45100547732478e-001
9.88553094656993e+004	1.83724984694647e-001,-6.46683876841442e-001
1.00000000000005e+005	1.77441041670712e-001,-6.48365478820524e-001
1.01157945425995e+005	1.71088801582834e-001,-6.50151615767840e-001
1.02329299228081e+005	1.64659824066538e-001,-6.52048770490690e-001
1.03514216667940e+005	1.58144873581200e-001,-6.54063649559136e-001
1.04712854805096e+005	1.51533839493356e-001,-6.56203184529215e-001
1.05925372517735e+005	1.44815646552222e-001,-6.58474530744130e-001
1.07151930523767e+005	1.37978154498096e-001,-6.60885062974826e-001
1.08392691402126e+005	1.31008045373711e-001,-6.63442366979008e-001
1.09647819614325e+005	1.23890696916330e-001,-6.66154225831357e-001
1.10917481526246e+005	1.16610040192585e-001,-6.69028599596618e-001
1.12201845430203e+005	1.09148399397458e-001,-6.72073596567818e-001
1.13501081567238e+005	1.01486311472798e-001,-6.75297433857223e-001
1.14815362149695e+005	9.36023229099833e-002,-6.78708384586598e-001
1.16144861384041e+005	8.54727607885032e-002,-6.82314708249304e-001
1.17489755493960e+005	7.70714747730053e-002,-6.86124559976760e-001
1.18850222743708e+005	6.83695464562299e-002,-6.90145873394309e-001
1.20226443461748e+005	5.93349621115524e-002,-6.94386210445218e-001
1.21618600064644e+005	4.99322446341448e-002,-6.98852569932446e-001
1.23026877081245e+005	4.01220402464114e-002,-7.03551144497163e-001
1.24451461177145e+005	2.98606554851047e-002,-7.08487013224139e-001
1.25892541179424e+005	1.90995401687248e-002,-7.13663753919729e-001
1.27350308101673e+005	7.78471260246827e-003,-7.19082955207859e-001
